"0","PlayersSelected","forInfo","Totals forselectedplayers","0","Merit","Form","Prob. ofAppear-ing","0","GW4","0","0","0","0","0","0","0","0","0","0","GW9","0","Rest OfSeason","PointsSo Far","OfficialChance","OfficialAvailability","SelectedBy %","TransfersIn GW","TransfersOut GW","News"
"✔Click to move selected players to the top","Player","forInfoClick  for player info popup","Team","PosPosition","CostPlayer's current price","MeritHow good the player is in terms of likelihood to score FPL points","FormOver/under-performance over the last 4 gameweeks compared to predicted points","Prob. ofAppear-ingProbability that the player will play at all in the next match","PtsGW4Predicted FPL points for gameweek 4, assuming player appears","ValGW4Predicted points for gameweek 4 per million pounds of the player's current cost","PtsGW5Predicted FPL points for gameweek 5, assuming player appears","PtsNext2Predicted total FPL points up to and including gameweek 5, assuming player appears in each match","PtsGW6Predicted FPL points for gameweek 6, assuming player appears","PtsNext3Predicted total FPL points up to and including gameweek 6, assuming player appears in each match","PtsGW7Predicted FPL points for gameweek 7, assuming player appears","PtsNext4Predicted total FPL points up to and including gameweek 7, assuming player appears in each match","PtsGW8Predicted FPL points for gameweek 8, assuming player appears","PtsNext5Predicted total FPL points up to and including gameweek 8, assuming player appears in each match","PtsGW9Predicted FPL points for gameweek 9, assuming player appears","PtsNext6Predicted total FPL points up to and including gameweek 9, assuming player appears in each match","ValNext6Predicted points over the next six gameweeks per million pounds of the player's current cost","PtsRest OfSeasonPredicted FPL points for the rest of the season","ValueRest OfSeasonPredicted points for the rest of the season per million pounds of the player's current cost","PointsSo Far","OfficialChancePlayer's official chance of playing the next match","OfficialAvailability","SelectedBy %Percentage of managers owning this player","TransfersIn GWNumber of transfers in since the last transfer deadline","TransfersOut GWNumber of transfers out since the last transfer deadline","News"
"","Richards","","CRY","DEF","5","3.39","-1.43","0.94","3.6","0.71","3","6.6","3.3","9.8","2.9","12.7","3.3","16","3.1","19.1","3.82","109","21.8","4","100","Available","0.7","491","440",""
"","Ampadu","","LEE","MID","5.5","3.6","-0.25","0.94","3.6","0.65","3.5","7.1","3.2","10.3","3.5","13.7","3.4","17.2","3.4","20.5","3.73","121","22","8","100","Available","1.1","241","1016",""
"","Bogle","","LEE","DEF","4.5","3.23","0.31","0.9","3.6","0.79","3.5","7","2.6","9.6","3.4","13","2.9","16","2.8","18.7","4.16","111","24.6","17","100","Available","0.5","453","275",""
"","Enzo","","MCI","MID","6.9","4.08","-0.91","0.72","3.6","0.52","4.4","7.9","3.5","11.4","4.7","16.1","3.6","19.7","4.2","23.9","3.46","137","19.9","2","100","Available","3.3","2737","4882",""
"","Hill","","BOU","DEF","5.5","3.36","-1.08","0.94","3.6","0.65","3.4","7","3.1","10.1","3.7","13.8","3.2","17","3.6","20.6","3.74","118","21.5","6","100","Available","0.8","435","596",""
"","Petrović","","BOU","GK","4.5","3.23","-1.07","0.93","3.5","0.79","3.4","6.9","3.1","10","3.9","13.9","3.2","17.1","3.7","20.9","4.64","119","26.4","6","100","Available","3.4","3247","2419",""
"","Semenyo","","MCI","MID","8.5","3.93","0.04","0.94","3.5","0.42","4.4","7.9","3.5","11.4","4.7","16","3.6","19.6","4.1","23.7","2.79","137","16.1","13","100","Available","19.3","1886","31300",""
"","J.Timber","","ARS","DEF","6.5","3.9","1","0.08","3.5","0.54","3.2","6.7","4.2","10.9","3.3","14.3","4.3","18.5","3","21.6","3.32","129","19.8","0","25","Doubtful","0.1","75","164","Groin injury - 25% chance of playing"
"","Rayan","","BOU","MID","6.5","3.35","-1.1","0.9","3.5","0.54","3.3","6.8","3.1","9.9","3.6","13.5","3.1","16.6","3.5","20.1","3.1","116","17.9","6","100","Available","2.2","730","3436",""
"","N.Jackson","","AVL","FWD","6.5","3.35","-0.44","0.43","3.5","0.54","3.2","6.7","3.4","10.1","3.1","13.2","3.2","16.4","3.4","19.9","3.06","111","17.1","2","100","Available","1.0","2816","1075",""
"","Mitchell","","CRY","DEF","4.5","3.13","-1.76","0.94","3.5","0.78","2.7","6.2","3.3","9.6","2.7","12.3","3.3","15.5","2.8","18.4","4.08","106","23.5","2","100","Available","4.6","948","2947",""
"","Fernandes","","TOT","MID","5.9","3.43","-1.34","0.93","3.5","0.59","3.5","7","3.2","10.1","3.6","13.8","3.1","16.9","3.4","20.3","3.45","116","19.7","3","100","Available","1.2","288","1614",""
"","Rushworth","","COV","GK","4.5","3.18","-1.18","0.94","3.5","0.77","3","6.5","3.6","10.1","3.1","13.1","3.6","16.7","3.8","20.5","4.55","115","25.6","4","100","Available","1.0","292","1887",""
"","Schade","","BRE","MID","6","3.83","2.38","0.94","3.5","0.58","3.9","7.4","3.5","11","3.8","14.8","4.2","19","4.1","23.1","3.85","134","22.3","14","100","Available","4.3","4409","5198",""
"","Thomas","","COV","DEF","4","3.06","2.37","0.81","3.5","0.87","3.1","6.6","3.7","10.2","3.2","13.4","3.7","17.1","3.9","21","5.24","118","29.5","12","100","Available","8.5","7821","5182",""
"","Henderson","","CRY","GK","5","3.3","-1.28","0.94","3.5","0.69","3","6.5","3.4","9.8","3","12.8","3.4","16.2","3.1","19.3","3.85","112","22.4","4","100","Available","1.8","1495","843",""
"","Van de Ven","","TOT","DEF","5","2.98","-1.31","0.92","3.4","0.69","3.4","6.9","2.8","9.7","3.6","13.3","2.8","16","3.3","19.4","3.87","109","21.9","1","100","Available","3.7","1177","2513",""
"","Calafiori","","ARS","DEF","5.7","3.49","5.02","0.9","3.4","0.6","3.1","6.6","4.2","10.8","3.3","14.1","4.2","18.4","3.1","21.4","3.76","128","22.5","20","100","Available","45.9","34935","3675",""
"","O'Reilly","","MCI","DEF","6.5","3.92","-1.27","0.86","3.4","0.53","4.6","8","3.4","11.4","4.7","16.1","3.5","19.5","4.1","23.7","3.64","136","21","4","100","Available","18.5","2688","18439",""
"","Justin","","LEE","DEF","4.5","3.17","1.48","0.92","3.4","0.76","3.3","6.7","2.8","9.5","3.2","12.8","3","15.8","2.9","18.7","4.15","110","24.3","13","100","Available","1.5","2062","1109",""
"","Ballard","","SUN","DEF","5","3.53","0.82","0.93","3.4","0.68","3.1","6.5","3.7","10.2","3.2","13.4","3.8","17.2","3.3","20.5","4.11","122","24.4","9","100","Available","4.0","553","10216",""
"","Tielemans","","MUN","MID","5.9","3.34","-0.16","0.94","3.4","0.58","3.3","6.7","3.7","10.5","3.4","13.8","3.7","17.5","3.3","20.8","3.53","124","20.9","6","100","Available","2.0","941","2327",""
"","Welbeck","","CHE","FWD","5.9","2.95","1","0.57","3.4","0.58","2.8","6.2","3.2","9.4","2.8","12.2","3.1","15.3","3.1","18.4","3.12","104","17.6","0","100","Available","0.8","884","1186",""
"","Hall","","NEW","DEF","5.1","3.45","2.37","0.92","3.4","0.67","4.1","7.5","3.4","10.9","3.8","14.6","3.2","17.9","3.8","21.7","4.25","122","23.9","18","100","Available","9.9","37500","4358",""
"","Bruno G.","","ARS","MID","6.8","3.82","-1.08","0.6","3.4","0.5","3.2","6.6","3.8","10.4","3.3","13.7","3.8","17.5","3.2","20.6","3.04","123","18.1","1","75","Doubtful","2.0","161","3584","Knock - 75% chance of playing"
"","Thiaw","","NEW","DEF","5","3.6","-1.39","0.94","3.4","0.68","3.9","7.3","3.5","10.7","3.7","14.4","3.3","17.7","3.7","21.4","4.28","121","24.3","8","100","Available","2.2","5941","3012",""
"","Canvot","","CRY","DEF","4.9","3.16","-2","0.88","3.4","0.69","2.9","6.3","3.2","9.4","2.8","12.3","3.2","15.4","3","18.4","3.76","106","21.6","2","100","Available","0.3","244","285",""
"","Roefs","","SUN","GK","5","3.38","0.3","0.94","3.4","0.67","3.1","6.5","3.6","10.1","3.1","13.2","3.7","16.9","3.1","20","4.01","118","23.5","8","100","Available","3.4","275","3402",""
"","Xhaka","","SUN","MID","5.5","3.59","2.69","0.94","3.4","0.61","3.2","6.5","3.5","10.1","3.3","13.3","3.6","16.9","3.4","20.3","3.69","120","21.8","16","100","Available","4.6","2438","2946",""
"","Gomez","","BHA","MID","5","3.3","1.66","0.93","3.3","0.67","3.2","6.5","3.2","9.8","3.5","13.3","3.1","16.4","3","19.5","3.89","119","23.7","12","100","Available","5.0","9791","6051",""
"","N.Williams","","NFO","DEF","5","3.64","0.65","0.94","3.3","0.67","4.3","7.7","3.4","11.1","3.7","14.8","3.5","18.3","3.4","21.7","4.34","131","26.2","9","100","Available","8.2","2406","5493",""
